Hour,Minute,Second,u,v,w,T,diag
16,13,51.44,8.407001,2.23875,-0.109,13.90979,0
16,13,51.46,8.481501,2.25675,-0.44175,13.63937,0
16,13,51.48,8.7535,2.36975,-0.08575001,13.79315,0
16,13,51.5,8.034,2.44825,0.25525,13.91318,0
16,13,51.52,9.014001,2.27175,-0.05425,14.23276,0
16,13,51.54,8.099,1.92275,0.301,14.50342,0
16,13,51.56,8.3655,2.2115,0.29875,14.57953,0
16,13,51.58,8.004251,2.22175,0.01575,13.57687,0
16,13,51.6,8.3015,2.2835,-0.28225,13.40457,0
16,13,51.62,8.154,2.70625,-0.15075,13.58362,0
16,13,51.64,7.94725,2.40725,0.24175,14.19724,0
16,13,51.66,7.91,2.041,0.11025,14.6828,0
16,13,51.68,8.6415,1.262,-0.13225,15.17557,0
16,13,51.7,7.622251,0.57775,-0.167,14.76065,0
16,13,51.72,7.3785,0.811,0.14,14.9046,0
16,13,51.74,7.59075,0.87875,0.5075001,15.46362,0
16,13,51.76,6.855,0.6325001,0.26975,15.66028,0
16,13,51.78,7.332,0.7335001,0.47175,15.17896,0
16,13,51.8,8.472501,1.24925,-0.3285,14.15829,0
16,13,51.82,7.862,1.31925,-0.432,13.93173,0
16,13,51.84,8.4335,2.322,0.4475,14.28854,0
16,13,51.86,7.66175,2.2485,1.24825,14.77588,0
16,13,51.88,7.35075,2.70075,0.82875,15.2128,0
16,13,51.9,7.82575,2.75325,0.03225,13.53799,0
16,13,51.92,9.5465,2.57525,0.469,13.84052,0
16,13,51.94,8.863001,2.202,0.514,13.08212,0
16,13,51.96,8.7135,1.9725,0.2655,12.81885,0
16,13,51.98,8.8085,1.905,-0.01675,12.89813,0
16,13,52,8.679501,1.92075,-0.06675,12.83234,0
16,13,52.02,8.5135,1.878,-0.00875,12.84076,0
16,13,52.04,8.4195,1.96925,-0.09425,12.84583,0
16,13,52.06,8.2305,2.07825,-0.07375,12.89813,0
16,13,52.08,8.2495,2.03425,0.0115,12.86273,0
16,13,52.1,8.207001,2.344,-0.253,12.90659,0
16,13,52.12,8.8535,2.00225,0.21875,12.68896,0
16,13,52.14,8.09675,2.1775,0.25625,12.80536,0
16,13,52.16,8.128751,1.98775,0.096,13.1969,0
16,13,52.18,8.302,1.69775,0.002,13.61234,0
16,13,52.2,8.123501,2.245,0.32625,13.56503,0
16,13,52.22,8.301001,2.36175,0.30475,13.85736,0
16,13,52.24,9.178,1.86275,0.153,14.05182,0
16,13,52.26,8.574,2.08725,0.33925,13.83368,0
16,13,52.28,8.63,1.81825,0.109,13.05676,0
16,13,52.3,8.989,1.9625,0.068,13.2374,0
16,13,52.32,9.027,2.01925,-0.062,12.89813,0
16,13,52.34,8.995501,1.912,-0.228,13.51947,0
16,13,52.36,8.8525,1.90425,-0.11425,13.28973,0
16,13,52.38,8.836,2.099,0.038,12.97745,0
16,13,52.4,8.969001,1.949,-0.0505,12.86441,0
16,13,52.42,8.592,2.2815,-0.35975,13.55493,0
16,13,52.44,9.111,2.07525,-0.63525,14.17862,0
16,13,52.46,8.4645,3.33875,-0.25175,15.20096,0
16,13,52.48,8.388,2.85975,-0.11975,14.84021,0
16,13,52.5,8.3245,2.3845,-0.2615,12.88464,0
16,13,52.52,8.568501,2.3955,-0.297,12.92346,0
16,13,52.54,8.5515,2.25875,-0.421,12.79691,0
16,13,52.56,8.5445,2.1855,-0.5685,12.92511,0
16,13,52.58,8.512501,2.37325,-0.6155,12.91837,0
16,13,52.6,8.459001,2.149,-0.83925,13.58023,0
16,13,52.62,7.778501,1.87225,-0.7180001,13.65799,0
16,13,52.64,8.005751,2.9215,-0.0815,13.49075,0
16,13,52.66,8.368,2.7365,-0.2225,13.82529,0
16,13,52.68,8.2475,2.2425,-0.61225,13.80331,0
16,13,52.7,8.276,1.5365,-0.131,14.58124,0
16,13,52.72,7.872,1.491,-0.23375,13.6022,0
16,13,52.74,7.401,1.83475,-0.04975,14.46448,0
16,13,52.76,7.60175,0.9695001,0.226,14.9046,0
16,13,52.78,7.79375,1.7295,-0.1895,14.33929,0
16,13,52.8,7.56,1.885,-0.454,14.70984,0
16,13,52.82,8.068501,2.268,-0.271,14.44925,0
16,13,52.84,7.14,1.256,0.1535,14.86563,0
16,13,52.86,7.8155,2.22725,0.28675,13.90302,0
16,13,52.88,7.898251,2.4645,0.1925,13.48059,0
16,13,52.9,7.504,2.2645,-0.0905,13.62247,0
16,13,52.92,7.8415,2.058,-0.04075,13.62585,0
16,13,52.94,8.5915,2.13025,-0.0155,13.82861,0
16,13,52.96,8.327001,2.1205,-0.2125,13.91483,0
16,13,52.98,8.962001,2.30675,-0.236,13.59375,0
16,13,53,8.443501,2.5175,0.16525,13.51434,0
16,13,53.02,8.114,2.54875,0.111,13.24078,0
16,13,53.04,7.80525,2.2435,0.0575,13.5076,0
16,13,53.06,7.9385,1.92625,0.036,13.95032,0
16,13,53.08,8.2655,2.09275,0.09575,13.50928,0
16,13,53.1,7.459001,2.07425,-0.11725,13.56339,0
16,13,53.12,7.05675,2.1875,0.242,13.96555,0
16,13,53.14,7.31575,2.21975,-0.03075,13.24414,0
16,13,53.16,7.401,1.295,-0.8315001,13.72552,0
16,13,53.18,7.4525,2.3135,-0.13825,14.51355,0
16,13,53.2,7.863501,2.4325,0.35875,14.87241,0
16,13,53.22,6.76225,2.3075,0.661,15.1264,0
16,13,53.24,6.768,1.93325,0.0505,13.91318,0
16,13,53.26,8.288,1.43525,-0.176,14.24121,0
16,13,53.28,7.127501,0.8962501,0.181,14.66251,0
16,13,53.3,7.89875,1.43025,0.31675,14.07208,0
16,13,53.32,6.924,1.38,1.01475,14.96722,0
16,13,53.34,7.64125,2.178,0.6160001,15.43311,0
16,13,53.36,7.384501,2.37425,0.734,15.02307,0
16,13,53.38,6.90775,1.88175,0.6085,14.69803,0
16,13,53.4,6.831501,1.589,0.4915,14.63544,0
16,13,53.42,5.774,2.03725,1.24925,14.98248,0
16,13,53.44,7.18075,1.824,0.34275,14.17184,0
16,13,53.46,8.09,2.35825,0.601,13.30664,0
16,13,53.48,8.357,2.217,0.346,13.00278,0
16,13,53.5,8.156501,2.176,0.0775,12.87115,0
16,13,53.52,8.17275,2.06425,-0.164,12.89474,0
16,13,53.54,8.561001,2.00525,-0.16725,12.86606,0
16,13,53.56,8.7615,2.1895,0.1735,13.21713,0
16,13,53.58,8.3175,2.4795,0.15675,13.29648,0
16,13,53.6,8.13825,2.62325,0.023,13.3252,0
16,13,53.62,8.5675,2.3685,-0.14975,13.27625,0
16,13,53.64,8.216001,2.353,-0.123,13.17999,0
16,13,53.66,8.07225,2.36525,-0.0465,13.39276,0
16,13,53.68,8.359,2.4735,-0.107,13.29648,0
16,13,53.7,8.370001,2.43175,-0.191,13.45358,0
16,13,53.72,8.248,2.0915,-0.18475,13.26273,0
16,13,53.74,8.46,2.24525,-0.159,12.99603,0
16,13,53.76,8.3675,2.257,-0.135,13.06186,0
16,13,53.78,8.221001,2.3865,-0.28525,13.10065,0
16,13,53.8,8.16975,2.666,-0.39625,13.33194,0
16,13,53.82,7.75725,2.8915,-0.1025,13.50424,0
16,13,53.84,7.72075,2.88575,-0.30225,13.34885,0
16,13,53.86,8.432,2.7875,-0.3605,13.47043,0
16,13,53.88,7.61975,2.86325,-0.41325,13.38431,0
16,13,53.9,7.916,2.52425,-0.2985,13.6174,0
16,13,53.92,7.84,2.256,-0.315,13.64276,0
16,13,53.94,7.530251,2.224,0.1115,13.99429,0
16,13,53.96,8.11425,1.5235,-0.19325,14.07886,0
16,13,53.98,7.83025,1.5425,0.143,14.28006,0
16,13,54,7.6915,1.7635,0.20925,14.56772,0
16,13,54.02,7.3335,1.745,0.4215,14.55078,0
16,13,54.04,6.585001,2.05625,0.6575,14.61508,0
16,13,54.06,7.12375,1.56775,0.65475,14.3782,0
16,13,54.08,7.7085,1.394,0.0125,13.24414,0
16,13,54.1,7.978,1.422,-0.127,12.9859,0
16,13,54.12,8.137751,1.37475,-0.19825,13.61572,0
16,13,54.14,7.847001,1.45225,0.18175,13.86923,0
16,13,54.16,7.829,1.465,0.1705,13.36911,0
16,13,54.18,7.49175,1.8085,0.09675001,13.60056,0
16,13,54.2,7.07875,1.797,0.01175,13.7323,0
16,13,54.22,7.3085,1.89425,-0.3175,13.62418,0
16,13,54.24,7.456501,2.34275,-0.16525,13.78641,0
16,13,54.26,8.617001,1.7755,0.522,15.1366,0
16,13,54.28,8.08425,2.02825,0.54075,14.40192,0
16,13,54.3,8.201,1.93975,0.05125,13.63937,0
16,13,54.32,8.241501,2.184,0.08875,13.4975,0
16,13,54.34,8.1745,2.4325,0.198,13.5228,0
16,13,54.36,7.94825,2.2585,0.2425,13.30157,0
16,13,54.38,7.9995,1.80475,0.04575,13.13446,0
16,13,54.4,8.059,2.03825,0.28,13.4147,0
16,13,54.42,7.8215,1.89975,-0.04975,13.14624,0
16,13,54.44,8.08075,2.12225,-0.0755,12.97241,0
16,13,54.46,7.942,2.03625,-0.2005,12.91504,0
16,13,54.48,7.8325,1.844,-0.183,12.93021,0
16,13,54.5,7.89275,1.65625,-0.3835,12.97241,0
16,13,54.52,8.182,1.466,-0.1525,13.42822,0
16,13,54.54,7.9715,1.566,-0.02825,13.48563,0
16,13,54.56,8.076751,1.502,0.1145,13.22052,0
16,13,54.58,7.9665,1.60875,0.113,13.1091,0
16,13,54.6,8.15225,1.7435,0.175,13.13611,0
16,13,54.62,8.116751,1.767,0.2185,13.41641,0
16,13,54.64,7.95525,1.779,0.20025,13.45358,0
16,13,54.66,7.569251,2.0025,0.211,13.41812,0
16,13,54.68,7.441751,2.48975,-0.2835,13.53799,0
16,13,54.7,7.417,2.48525,-0.15,13.49075,0
16,13,54.72,7.078001,2.255,-0.35275,13.25259,0
16,13,54.74,7.05825,2.35725,-0.393,13.14795,0
16,13,54.76,6.9115,2.38275,-0.65425,13.56168,0
16,13,54.78,6.831501,1.55775,-0.16825,13.67319,0
16,13,54.8,6.86,1.66425,0.3495,13.46536,0
16,13,54.82,7.263751,1.31275,0.288,14.10928,0
16,13,54.84,7.33625,1.617,-0.1685,13.64783,0
16,13,54.86,7.57525,1.63525,-0.2055,14.25302,0
16,13,54.88,7.47875,1.765,-0.033,14.54572,0
16,13,54.9,7.2905,1.669,0.1605,14.58972,0
16,13,54.92,7.23025,2.0415,0.0385,14.5863,0
16,13,54.94,6.80825,2.43375,-0.11475,14.72339,0
16,13,54.96,7.1085,1.435,0.07125001,15.03326,0
16,13,54.98,6.58,1.0965,0.08450001,14.86734,0
16,13,55,6.71675,1.08125,0.16375,15.21451,0
16,13,55.02,6.706,2.146,0.64525,15.48395,0
16,13,55.04,6.57375,2.26675,0.1805,15.64163,0
16,13,55.06,6.8065,1.79175,0.4405,15.34332,0
16,13,55.08,6.8525,1.49125,0.397,14.98752,0
16,13,55.1,6.35975,1.09,0.2415,15.1264,0
16,13,55.12,5.65425,2.33475,0.645,15.37891,0
16,13,55.14,5.74425,1.98275,0.7005,15.79932,0
16,13,55.16,5.8955,1.45475,0.2655,15.88751,0
16,13,55.18,6.584,1.86225,-0.22575,15.41278,0
16,13,55.2,6.70075,1.46225,-0.22,14.73697,0
16,13,55.22,6.887001,1.933,-0.52125,14.07379,0
16,13,55.24,7.222,2.8825,-0.4245,14.94864,0
16,13,55.26,6.9215,2.58225,0.336,14.96045,0
16,13,55.28,6.70375,2.136,0.04725,13.67319,0
16,13,55.3,6.872,1.86175,-0.19325,13.87598,0
16,13,55.32,7.06,1.60875,-0.254,13.81342,0
16,13,55.34,7.117,2.0065,-0.237,14.23608,0
16,13,55.36,6.7255,1.8085,-0.09375001,14.30035,0
16,13,55.38,6.36975,2.3,-0.1765,14.38834,0
16,13,55.4,6.56275,2.47825,-0.21125,14.22763,0
16,13,55.42,6.38425,2.20125,-0.3675,14.41544,0
16,13,55.44,6.754251,2.131,0.138,15.13321,0
16,13,55.46,6.4285,2.874,0.0245,15.47717,0
16,13,55.48,6.6965,2.72425,0.06125,15.38226,0
16,13,55.5,6.98675,2.82775,0.173,14.65402,0
16,13,55.52,6.98275,2.72,0.00725,14.37311,0
16,13,55.54,7.76625,2.717,-0.2395,14.25302,0
16,13,55.56,7.56475,2.53175,-0.22725,13.86752,0
16,13,55.58,7.21825,2.76625,-0.304,13.85062,0
16,13,55.6,7.1435,1.25575,-0.531,14.70819,0
16,13,55.62,7.0065,1.0865,-0.9662501,14.48477,0
16,13,55.64,7.54025,1.66675,-0.40675,14.84869,0
16,13,55.66,7.45425,1.82275,0.08925001,15.07056,0
16,13,55.68,7.17675,0.55925,-0.41175,15.17389,0
16,13,55.7,7.1065,1.3125,0.313,16.40506,0
16,13,55.72,6.75625,1.01425,0.17075,15.16876,0
16,13,55.74,7.442,0.61225,0.4095,15.54156,0
16,13,55.76,7.3635,1.2065,-0.07525001,14.27332,0
16,13,55.78,7.54,0.6085,0.2605,14.39679,0
16,13,55.8,6.6765,1.0315,-0.277,14.66422,0
16,13,55.82,6.471251,1.81,-0.02025,15.14508,0
16,13,55.84,6.379,1.2975,-0.6152501,14.70309,0
16,13,55.86,7.04575,1.5775,0.3435,15.32129,0
16,13,55.88,7.84125,0.65575,0.18575,15.02481,0
16,13,55.9,6.83775,0.9162501,-0.19275,15.12137,0
16,13,55.92,6.243001,1.4035,-0.569,15.19421,0
16,13,55.94,7.5195,1.14925,-0.003,15.68909,0
16,13,55.96,6.7455,1.3735,0.18075,15.26028,0
16,13,55.98,7.18175,1.979,-0.117,14.87241,0
16,13,56,7.53925,1.524,-0.9815,14.16003,0
16,13,56.02,7.773,1.53275,-0.45875,14.57108,0
16,13,56.04,7.680501,1.11675,-0.25025,14.99094,0
16,13,56.06,7.797,0.59975,0.052,15.10611,0
16,13,56.08,7.45425,0.59125,0.24425,15.52972,0
16,13,56.1,6.84875,0.70925,0.214,15.2789,0
16,13,56.12,7.719,2.0385,0.33375,14.78436,0
16,13,56.14,8.094001,1.7995,0.1955,14.92661,0
16,13,56.16,6.65825,1.5905,0.10675,14.57108,0
16,13,56.18,7.59675,1.16675,0.064,14.52707,0
16,13,56.2,7.61025,1.144,-0.63725,14.2175,0
16,13,56.22,6.4915,1.72925,0.42375,15.1925,0
16,13,56.24,6.9295,1.1965,0.12175,14.64896,0
16,13,56.26,6.736001,1.01,0.34875,14.6506,0
16,13,56.28,6.92375,0.785,0.27675,14.74542,0
16,13,56.3,6.9275,0.9045001,0.14975,14.73865,0
16,13,56.32,7.43025,0.81675,-0.30625,14.53384,0
16,13,56.34,7.279,1.03725,-0.41575,14.74203,0
16,13,56.36,7.13775,1.18725,-0.036,14.79453,0
16,13,56.38,7.245,1.21475,0.198,15.1976,0
16,13,56.4,7.19425,1.52425,0.1315,15.59927,0
16,13,56.42,7.081501,1.6425,0.14325,15.18741,0
16,13,56.44,7.191751,2.103,0.04275,14.90118,0
16,13,56.46,7.23275,1.97175,-0.4025,14.58801,0
16,13,56.48,8.546,1.95075,0.15525,15.0451,0
16,13,56.5,8.02425,1.74425,0.1735,15.72812,0
16,13,56.52,7.26475,1.3025,0.294,15.45007,0
16,13,56.54,7.6985,0.726,0.5725001,15.65012,0
16,13,56.56,7.85525,0.97475,0.89525,15.12982,0
16,13,56.58,7.3565,1.4705,0.40475,14.71155,0
16,13,56.6,8.092,1.55725,0.4205,15.30939,0
16,13,56.62,8.4335,1.91375,0.2875,14.6828,0
16,13,56.64,8.9075,2.6525,0.49775,14.68451,0
16,13,56.66,8.2655,2.34975,0.68275,14.75388,0
16,13,56.68,8.3505,2.25475,0.27525,14.48141,0
16,13,56.7,8.489,1.74575,-0.04125,14.65744,0
16,13,56.72,8.259001,1.769,0.066,14.55078,0
16,13,56.74,7.91725,1.54625,-0.03575,14.46783,0
16,13,56.76,7.508501,1.72725,-0.2295,14.10928,0
16,13,56.78,7.89525,1.06225,-0.211,13.98074,0
16,13,56.8,7.73875,1.366,-0.273,13.97229,0
16,13,56.82,7.859,1.734,0.08325,14.12787,0
16,13,56.84,7.99425,1.4555,0.12825,14.61508,0
16,13,56.86,8.75,1.23575,0.16025,14.84869,0
16,13,56.88,8.548,1.599,0.1965,14.05011,0
16,13,56.9,8.684,1.4145,0.09075,13.72894,0
16,13,56.92,8.542001,1.341,0.0455,13.974,0
16,13,56.94,8.055,1.59375,0.196,14.76065,0
16,13,56.96,8.554501,1.036,0.11775,14.60153,0
16,13,56.98,8.036,0.8937501,0.4215,14.76065,0
16,13,57,7.95425,1.22175,0.28975,14.85544,0
16,13,57.02,8.095,1.63425,0.30025,14.84363,0
16,13,57.04,8.18325,1.21375,0.2635,14.6506,0
16,13,57.06,8.656,1.7435,0.399,14.63373,0
16,13,57.08,7.6785,0.97575,0.25075,14.36804,0
16,13,57.1,8.177,0.6465001,0.23225,14.17523,0
16,13,57.12,7.832251,0.9535,0.07625,13.82861,0
16,13,57.14,7.752501,1.11825,0.18,14.23444,0
16,13,57.16,7.899,1.19775,-0.04025,14.16849,0
16,13,57.18,7.911251,1.795,-0.01675,13.97742,0
16,13,57.2,8.130501,1.6935,0.10725,14.23276,0
16,13,57.22,7.989501,1.21025,0.1245,14.43066,0
16,13,57.24,7.793,1.1465,0.1455,14.55585,0
16,13,57.26,7.62475,1.35925,0.085,14.85208,0
16,13,57.28,7.725501,1.22525,0.2065,14.83856,0
16,13,57.3,7.761,1.3645,-0.23925,13.99939,0
16,13,57.32,7.95525,1.357,-0.199,14.37143,0
16,13,57.34,7.785501,1.96475,0.03325,14.53726,0
16,13,57.36,7.4685,1.938,0.216,14.52878,0
16,13,57.38,7.374001,1.272,-0.10525,15.0062,0
16,13,57.4,7.48225,1.53825,0.5897501,15.44666,0
16,13,57.42,6.80275,1.36775,0.883,15.69421,0
16,13,57.44,5.875,1.04275,0.711,15.91464,0
16,13,57.46,6.3155,1.01675,0.5845,15.72134,0
16,13,57.48,6.12525,1.43325,0.7805001,14.99094,0
16,13,57.5,6.358,0.9895,0.498,14.79791,0
16,13,57.52,6.5865,1.06725,0.84475,14.74881,0
16,13,57.54,7.23025,0.53475,-0.08800001,14.72852,0
16,13,57.56,7.350501,0.6965,-0.31025,14.19211,0
16,13,57.58,7.6155,0.679,-0.31125,14.48306,0
16,13,57.6,8.12075,0.75125,-0.1435,14.85544,0
16,13,57.62,7.24175,0.8895,0.7105001,15.31445,0
16,13,57.64,6.96625,1.43725,0.17875,14.78436,0
16,13,57.66,8.17175,0.7705001,0.12725,14.64554,0
16,13,57.68,7.094,1.084,0.30425,14.54742,0
16,13,57.7,8.0695,0.93775,-0.104,14.40192,0
16,13,57.72,7.553751,0.6925001,-0.27775,14.13974,0
16,13,57.74,7.81475,0.7,-0.051,14.17355,0
16,13,57.76,7.615,0.5515,-0.1265,14.12787,0
16,13,57.78,7.743751,0.72575,0.0225,14.56601,0
16,13,57.8,8.448,0.7615001,0.1355,15.02142,0
16,13,57.82,7.649251,0.8485,0.3515,15.05701,0
16,13,57.84,7.8565,0.493,0.1265,14.75052,0
16,13,57.86,7.699501,1.03775,0.1015,15.06882,0
16,13,57.88,8.0015,-0.04175,0.04475,15.50769,0
16,13,57.9,7.1235,0.3505,0.17575,14.86392,0
16,13,57.92,7.86575,0.33525,0.13425,14.37653,0
16,13,57.94,7.81,0.11375,-0.0515,14.18365,0
16,13,57.96,7.30925,0.39625,0.13375,14.53894,0
16,13,57.98,6.98275,1.00125,0.42675,15.02652,0
16,13,58,7.36,0.69675,0.279,14.88086,0
16,13,58.02,7.458,0.45575,0.2405,14.83344,0
16,13,58.04,7.249001,0.5205,0.44575,15.1044,0
16,13,58.06,6.90125,1.13375,0.10925,15.49921,0
16,13,58.08,6.7815,1.68775,-0.25275,15.2518,0
16,13,58.1,7.04875,1.247,-0.17825,15.55176,0
16,13,58.12,6.47375,0.757,0.3055,15.55518,0
16,13,58.14,6.451,1.53875,0.36075,15.56534,0
16,13,58.16,7.166,1.382,0.24875,15.6806,0
16,13,58.18,6.32375,1.6015,0.58825,15.98929,0
16,13,58.2,6.03225,1.70225,0.16325,15.81802,0
16,13,58.22,6.05275,1.04225,0.78025,16.22852,0
16,13,58.24,5.39825,0.69125,0.9395,16.33041,0
16,13,58.26,6.18625,1.4505,0.82525,16.5545,0
16,13,58.28,6.4575,0.91825,0.5655,16.14032,0
16,13,58.3,6.04375,1.152,0.595,15.77896,0
16,13,58.32,6.99075,1.186,0.15925,15.26364,0
16,13,58.34,6.80725,0.8150001,0.1125,15.2518,0
16,13,58.36,7.08875,0.6777501,0.221,15.35175,0
16,13,58.38,7.476501,0.5345,-0.1755,15.49075,0
16,13,58.4,7.1495,0.869,0.4345,15.42804,0
16,13,58.42,6.72025,0.16125,0.0705,15.1434,0
16,13,58.44,6.59425,0.59225,-0.201,15.18912,0
16,13,58.46,6.39075,0.84225,0.167,15.37378,0
16,13,58.48,7.3855,1.20825,0.20625,15.40094,0
16,13,58.5,6.48875,0.73425,0.11875,15.44666,0
16,13,58.52,6.2655,0.725,0.10375,15.33484,0
16,13,58.54,5.84075,1.66625,0.421,15.55176,0
16,13,58.56,6.2315,0.993,-0.2385,14.98248,0
16,13,58.58,6.35,0.98325,-0.06525,15.60941,0
16,13,58.6,7.03325,0.75275,-0.31475,15.57889,0
16,13,58.62,7.5135,-0.116,-0.04625,15.61282,0
16,13,58.64,6.93675,0.08275001,0.6945,15.88922,0
16,13,58.66,6.978,0.13875,-0.07525001,15.51276,0
16,13,58.68,7.228,0.11575,-0.6440001,15.53482,0
16,13,58.7,8.696501,0.74825,0.262,15.2789,0
16,13,58.72,7.473001,1.1115,-0.006,14.53217,0
16,13,58.74,7.829751,-0.814,-0.12,15.17725,0
16,13,58.76,8.026501,0.49725,0.5095,15.28232,0
16,13,58.78,6.78975,0.7047501,0.37625,14.45602,0
16,13,58.8,6.881001,0.5045,-0.2115,14.23608,0
16,13,58.82,7.3925,0.5017501,0.07375,14.48141,0
16,13,58.84,7.978,0.96275,0.18175,14.63876,0
16,13,58.86,8.04125,-0.06575,0.2015,15.52972,0
16,13,58.88,7.7205,0.38125,0.6020001,14.89948,0
16,13,58.9,7.51825,0.7187501,0.44375,14.63544,0
16,13,58.92,7.037,0.04025,0.18675,14.91302,0
16,13,58.94,7.634501,0.724,0.198,14.62695,0
16,13,58.96,7.8935,0.221,-0.07075001,14.32574,0
16,13,58.98,8.073251,0.15975,-0.08050001,14.52878,0
16,13,59,7.93275,0.34625,-0.09675001,14.71832,0
16,13,59.02,7.9795,0.14975,0.0235,14.82501,0
16,13,59.04,6.9405,0.07600001,0.182,14.86392,0
16,13,59.06,7.4775,0.1395,0.50475,14.85208,0
16,13,59.08,7.16025,0.588,0.72575,15.1637,0
16,13,59.1,6.070251,0.37225,0.70175,15.24332,0
16,13,59.12,6.19675,-0.1025,0.31525,15.3772,0
16,13,59.14,7.04825,-0.00725,-0.186,15.48907,0
16,13,59.16,7.08125,-0.12525,0.7410001,15.13492,0
16,13,59.18,6.92075,1.7335,0.2115,15.37042,0
16,13,59.2,6.91375,0.9720001,-0.1455,14.83856,0
16,13,59.22,7.188251,0.8387501,-0.0035,15.12308,0
16,13,59.24,7.81625,0.1965,0.69725,15.35516,0
16,13,59.26,6.94575,-0.0065,0.386,15.03668,0
16,13,59.28,7.259,0.0635,0.26175,15.06378,0
16,13,59.3,6.991,-0.037,0.058,15.16876,0
16,13,59.32,7.263,0.173,-0.00175,15.17896,0
16,13,59.34,7.4265,0.2375,0.02025,15.02481,0
16,13,59.36,7.587501,0.8715,0.16125,15.15521,0
16,13,59.38,7.505001,0.7632501,0.15525,14.68451,0
16,13,59.4,7.4125,0.781,-0.0225,14.40356,0
16,13,59.42,7.442,1.23325,0.09775001,14.44418,0
16,13,59.44,6.92675,0.788,0.197,14.58801,0
16,13,59.46,6.698,0.6095001,0.24925,14.58124,0
16,13,59.48,6.571,0.122,0.31075,14.71329,0
16,13,59.5,6.44925,0.144,0.413,14.91812,0
16,13,59.52,5.89125,0.06950001,-0.151,15.34161,0
16,13,59.54,6.575,0.34225,0.075,15.38397,0
16,13,59.56,7.18325,0.557,0.21225,15.36365,0
16,13,59.58,6.771,0.73325,-0.16075,14.20734,0
16,13,59.6,7.209,0.54475,-0.56475,14.14481,0
16,13,59.62,7.55175,0.173,-0.09175,15.18741,0
16,13,59.64,7.633501,0.4115,0.0035,15.40259,0
16,13,59.66,7.054,0.43925,0.64125,15.47211,0
16,13,59.68,7.2365,0.8425,0.11725,14.82666,0
16,13,59.7,7.233,0.578,-0.0325,14.75052,0
16,13,59.72,6.9715,0.6152501,0.16825,14.97064,0
16,13,59.74,6.93075,0.74975,0.15325,14.95538,0
16,13,59.76,7,0.68525,0.3805,15.02988,0
16,13,59.78,7.1235,0.7735,0.31,15.43311,0
16,13,59.8,7.19475,1.02325,0.18025,14.74542,0
16,13,59.82,7.00225,0.9652501,-0.103,15.0451,0
16,13,59.84,7.5045,0.3895,0.117,15.2789,0
16,13,59.86,7.14325,-0.1295,-0.03475,15.21451,0
16,13,59.88,7.035501,0.6152501,0.07825001,15.01633,0
16,13,59.9,6.85175,0.4895,0.162,14.974,0
16,13,59.92,7.4025,-0.22825,0.18925,15.33313,0
16,13,59.94,6.79575,-0.34175,0.52625,15.39246,0
16,13,59.96,6.811,0.13525,0.243,15.15015,0
16,13,59.98,6.855,0.64375,0.37025,15.85526,0
16,14,0,6.73325,0.634,0.6415001,15.98251,0
16,14,0.02,7.05425,0.59025,0.24375,15.36194,0
16,14,0.04,6.9415,0.5045,0.058,15.17218,0
16,14,0.06,6.92275,0.786,-0.29325,15.14508,0
16,14,0.08,6.62525,1.29025,0.3545,15.83493,0
16,14,0.1,7.112751,0.425,0.4415,16.11142,0
16,14,0.12,6.724751,0.41575,0.12375,15.58908,0
16,14,0.14,7.07125,0.735,0.4255,15.45685,0
16,14,0.16,7.215,0.2815,0.28825,15.56873,0
16,14,0.18,7.14425,-0.39075,0.3895,15.5094,0
16,14,0.2,7.14125,0.4015,-0.0155,15.20605,0
16,14,0.22,7.287,0.56,0.039,16.15726,0
16,14,0.24,6.829751,1.569,0.28475,16.88062,0
16,14,0.26,7.274,1.53275,0.2195,15.38226,0
16,14,0.28,7.28425,1.153,0.0245,14.5,0
16,14,0.3,7.47675,1.51125,0.212,14.34604,0
16,14,0.32,7.14425,1.103,0.1175,14.341,0
16,14,0.34,7.2755,0.9702501,0.1015,14.36975,0
16,14,0.36,7.507751,0.56975,-0.04675,14.49323,0
16,14,0.38,7.28325,0.6115,-0.036,14.65909,0
16,14,0.4,6.787,0.37575,0.16675,14.82666,0
16,14,0.42,6.64675,0.33925,0.10575,14.79791,0
16,14,0.44,6.59025,0.687,0.13825,14.85886,0
16,14,0.46,7.10375,-0.19275,0.1,15.0773,0
16,14,0.48,6.713,-0.35425,0.35825,15.15186,0
16,14,0.5,6.37275,0.392,0.3365,15.15356,0
16,14,0.52,6.62975,0.7467501,0.46225,15.06207,0
16,14,0.54,6.62625,0.5645,0.082,15.44836,0
16,14,0.56,6.680501,0.78675,0.05525,14.95538,0
16,14,0.58,7.5505,0.46325,0.06125,14.7793,0
16,14,0.6,7.306251,1.01375,-0.22125,14.51184,0
16,14,0.62,7.692,1.03875,-0.3615,14.61508,0
16,14,0.64,7.59825,0.008,-0.213,14.79453,0
16,14,0.66,6.671,0.49325,0.453,14.98587,0
16,14,0.68,6.546751,0.73225,-0.1195,14.89099,0
16,14,0.7,7.00025,1.20375,-0.08125,15.03836,0
16,14,0.72,7.481,0.366,0.47025,15.20773,0
16,14,0.74,6.9745,0.39575,0.4225,15.07056,0
16,14,0.76,7.80075,0.63675,0.0485,15.23318,0
16,14,0.78,7.398,1.12275,0.12875,15.24673,0
16,14,0.8,7.32075,1.33725,-0.08875,15.5433,0
